Date,Ticker,Open,High,Low,Close,Volume,price_Range,price_change,Return,MA_7,MA_30,EMA_7,EMA_30,Rolling_STD,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Lag_6,Lag_7,Day,Month,weakday,Target,Return_Lag1,Return_Lag5,MA_5_Ratio,MA_20_Ratio
2023-05-22,INFY.NS,0.09626862896775787,0.0861108428940569,0.0769297870402419,1167.4571647740581,0.13359662410581966,0.1688016736389896,0.3688854199007303,0.5728588557953912,0.048783506751413075,0.5193236736582048,0.05139694967882957,0.052407764475438615,0.03784996010592539,0.04944308375941109,0.05227086869709119,0.054488614784196976,0.0593679671171643,0.04262284069836153,0.04644873064584365,0.06519023717219707,22,5,0,0.608260545919052,0.4963886139048098,0.49279940964155383,0.2813784898916838,0.3335429205504359
2023-05-23,INFY.NS,0.10421125309586629,0.10655372113017436,0.10694953822331413,1191.5317535922914,0.13026954401154667,0.11386616451983778,0.4618951011773899,0.608260545919052,0.056327140478760196,0.5193236736582048,0.06231480050120464,0.057607954744433046,0.13200995092531617,0.06818395301520042,0.04944308375941109,0.05227086869709119,0.054488614784196976,0.0593679671171643,0.04262284069836153,0.04644873064584365,23,5,1,0.49537066233109955,0.5728588557953912,0.5660734059172953,0.1985109236345748,0.3335429205504359
2023-05-24,INFY.NS,0.10267740945342882,0.09646996625427673,0.1005086751278477,1188.8721170704646,0.0845115238312737,0.09122590915761351,0.45455282973746863,0.49537066233109955,0.06396127486940517,0.5193236736582048,0.06948341242848222,0.06157771675249869,0.15048674693820088,0.09729378240333952,0.06818395301520042,0.04944308375941109,0.05227086869709119,0.054488614784196976,0.0593679671171643,0.04262284069836153,24,5,2,0.49953820193108495,0.608260545919052,0.48921509176504857,0.24165930023414628,0.3335429205504359
2023-05-25,INFY.NS,0.10892214638954731,0.09867428857030203,0.09821258206667019,1187.2214442639772,0.07592813509799362,0.11819459364832247,0.41783847555552844,0.49953820193108495,0.06881489201980906,0.5193236736582048,0.0742505340797266,0.06471581043164522,0.16483478840772384,0.09407787844878457,0.09729378240333952,0.06818395301520042,0.04944308375941109,0.05227086869709119,0.054488614784196976,0.0593679671171643,25,5,3,0.5502790854055989,0.49537066233109955,0.49856010993781275,0.2804439294472374,0.3335429205504359
2023-05-26,INFY.NS,0.12327340518683846,0.11680255734668088,0.11697467096752792,1197.7682245623137,0.09673132022061502,0.11619659545593543,0.41000620858346426,0.5502790854055989,0.07628448488753747,0.5193236736582048,0.08118140677816488,0.06883270223177475,0.17802993555564425,0.09208196466037988,0.09407787844878457,0.09729378240333952,0.06818395301520042,0.04944308375941109,0.05227086869709119,0.054488614784196976,26,5,4,0.6073848387981677,0.49953820193108495,0.4963886139048098,0.27436859682669645,0.3335429205504359
2023-05-29,INFY.NS,0.11993216616955402,0.1269964832970396,0.12128723818020995,1222.2555306990143,0.07742149856161021,0.15215455089020177,0.5556391895725903,0.6073848387981677,0.08847603801116732,0.5193236736582048,0.09419029881983088,0.07558442628248875,0.22012548295074708,0.10483462172118241,0.09208196466037988,0.09407787844878457,0.09729378240333952,0.06818395301520042,0.04944308375941109,0.05227086869709119,29,5,0,0.4407916741002228,0.5502790854055989,0.5728588557953912,0.21334962817649572,0.3335429205504359
2023-05-30,INFY.NS,0.13028513685242002,0.1200539379706933,0.12050341824030356,1206.022604561982,0.10992487564005422,0.11486517306609474,0.4227337207885016,0.4407916741002228,0.09817501434865505,0.5193236736582048,0.09869766911503741,0.0794282814336116,0.1567741593901242,0.134443488946139,0.10483462172118241,0.09208196466037988,0.09407787844878457,0.09729378240333952,0.06818395301520042,0.04944308375941109,30,5,1,0.5246154272356409,0.6073848387981677,0.608260545919052,0.30078411621394885,0.3335429205504359
2023-05-31,INFY.NS,0.12420502673180775,0.12523349906668524,0.1261041391654776,1210.4706747488972,0.31184643450100563,0.11286719501979009,0.4736438133558,0.5246154272356409,0.10589146467278199,0.5193236736582048,0.10348324021755007,0.08334675019763528,0.1079050621845556,0.11481541912168591,0.134443488946139,0.10483462172118241,0.09208196466037988,0.09407787844878457,0.09729378240333952,0.06818395301520042,31,5,2,0.5165018961216905,0.4407916741002228,0.49537066233109955,0.3002850272982247,0.3335429205504359
2023-06-01,INFY.NS,0.1255195623755547,0.12347020918960738,0.1305285765607658,1212.9469416793345,0.07494218305758794,0.07591105830344216,0.4809872812617027,0.5165018961216905,0.1097332631019774,0.5193236736582048,0.10784994085470845,0.08710180115042455,0.10829307414516974,0.1201938106375362,0.11481541912168591,0.134443488946139,0.10483462172118241,0.09208196466037988,0.09407787844878457,0.09729378240333952,1,6,3,0.5215012822222745,0.5246154272356409,0.49953820193108495,0.31267864939130074,0.3335429205504359
2023-06-02,INFY.NS,0.12218882214544188,0.12462356693320076,0.12534248989648547,1216.6558726063317,0.19111686993372543,0.11370955578400532,0.5156669741202764,0.5215012822222745,0.11471755686306784,0.5193236736582048,0.11229792952940976,0.09086543616631328,0.09552280942956244,0.12318799294356708,0.1201938106375362,0.11481541912168591,0.134443488946139,0.10483462172118241,0.09208196466037988,0.09407787844878457,2,6,4,0.4875281462945524,0.5165018961216905,0.5502790854055989,0.31303789961372885,0.24128409282246865
2023-06-05,INFY.NS,0.12829517923398234,0.12077027286176656,0.12676140817026685,1212.008539400872,0.0876381900779589,0.08199180596953032,0.46357601699402207,0.4875281462945524,0.11916426182658135,0.5193236736582048,0.11414902097994317,0.09369512152220306,0.04653342684542328,0.12767265298542463,0.12318799294356708,0.1201938106375362,0.11481541912168591,0.134443488946139,0.10483462172118241,0.09208196466037988,5,6,0,0.4480595785133929,0.5215012822222745,0.6073848387981677,0.32500612429679787,0.25826566862214007
2023-06-06,INFY.NS,0.09998359564504475,0.09748398659676494,0.09917618832909561,1197.6949566393228,0.17532883112267283,0.10527411459428554,0.5136824346859326,0.4480595785133929,0.11915111785650212,0.5193236736582048,0.11098374792535193,0.09464002831400967,0.046784396805639304,0.1220533222569884,0.12767265298542463,0.12318799294356708,0.1201938106375362,0.11481541912168591,0.134443488946139,0.10483462172118241,6,6,1,0.5136798190053457,0.4875281462945524,0.4407916741002228,0.38420834525126235,0.29587553622446583
2023-06-07,INFY.NS,0.11103050699663972,0.10351489114932311,0.10996040677108601,1199.4608412306454,0.09455851176881269,0.07760603269531668,0.47374639758500237,0.5136798190053457,0.11506184243955864,0.5193236736582048,0.10917356014808965,0.09568160986914534,0.038673020785745395,0.10474602968939362,0.1220533222569884,0.12767265298542463,0.12318799294356708,0.1201938106375362,0.11481541912168591,0.134443488946139,7,6,2,0.4899376077212272,0.4480595785133929,0.5246154272356409,0.36557198333252394,0.2951554882138563
2023-06-08,INFY.NS,0.10420264992304548,0.10128132225700637,0.10837124331865103,1195.4642535429527,0.08820560302459535,0.0735571939035208,0.4829236020554237,0.4899376077212272,0.1131677168220333,0.5193236736582048,0.1065470738368246,0.09619316666776581,0.055799969825471946,0.10688125200038123,0.10474602968939362,0.1220533222569884,0.12767265298542463,0.12318799294356708,0.1201938106375362,0.11481541912168591,8,6,3,0.492186405046077,0.5136798190053457,0.5165018961216905,0.36804742383672195,0.3082181916186233
2023-06-09,INFY.NS,0.08549454026612978,0.09067110736232808,0.08895933274721425,1192.0252152176977,0.09353358063654663,0.12484448830137732,0.5481620437087276,0.492186405046077,0.10985867572630648,0.5193236736582048,0.10348589117007667,0.09629372031006447,0.0710355941895037,0.10204877130457968,0.10688125200038123,0.10474602968939362,0.1220533222569884,0.12767265298542463,0.12318799294356708,0.1201938106375362,9,6,4,0.4717323206240317,0.4899376077212272,0.5215012822222745,0.3611700921008918,0.3214816158866425
2023-06-12,INFY.NS,0.1143613930432412,0.10541359184429777,0.09917617323767416,1183.6602050671725,0.08383724685751438,0.15318724204611447,0.3745255301041172,0.4717323206240317,0.10460475321787266,0.5193236736582048,0.098534218324138,0.09551714632863931,0.08945656174365438,0.09789045235411753,0.10204877130457968,0.10688125200038123,0.10474602968939362,0.1220533222569884,0.12767265298542463,0.12318799294356708,12,6,0,0.608798507475284,0.492186405046077,0.4875281462945524,0.374183398759385,0.34609110578338953
2023-06-13,INFY.NS,0.12868378017581092,0.11747565209131294,0.12647764739143333,1208.1978299633267,0.08490586961005002,0.06377158933554448,0.4414996159272111,0.608798507475284,0.10308741445774205,0.5193236736582048,0.10261393313783929,0.09732191069347487,0.06783675874214394,0.08777588632142908,0.09789045235411753,0.10204877130457968,0.10688125200038123,0.10474602968939362,0.1220533222569884,0.12767265298542463,13,6,1,0.5309071544449269,0.4717323206240317,0.4480595785133929,0.2690743829952549,0.29347993467624356
2023-06-14,INFY.NS,0.12374322591275663,0.1176990167895724,0.12210708936711681,1214.19280628768,0.060579307438416025,0.09110274425817286,0.4955745057727387,0.5309071544449269,0.10347926313357814,0.5193236736582048,0.10757654567872676,0.09957188982624346,0.0742763714949888,0.11744559655864961,0.08777588632142908,0.09789045235411753,0.10204877130457968,0.10688125200038123,0.10474602968939362,0.1220533222569884,14,6,2,0.4595080325543827,0.608798507475284,0.5136798190053457,0.2552785698568014,0.2863940972445427
2023-06-15,INFY.NS,0.10864363689652931,0.10345907516178299,0.11013079529296135,1202.6674808789603,0.10793538279150003,0.07625587257850872,0.5015275138542057,0.4595080325543827,0.1043713139404785,0.5193236736582048,0.10763847460891451,0.1004751037760108,0.07540116239076092,0.12469443222124199,0.11744559655864961,0.08777588632142908,0.09789045235411753,0.10204877130457968,0.10688125200038123,0.10474602968939362,15,6,3,0.47986432298800036,0.5309071544449269,0.4899376077212272,0.31505443736688843,0.3190635067603327
2023-06-16,INFY.NS,0.11402820236703912,0.11189118997808101,0.10831434240315788,1196.2076779215056,0.14954459106500412,0.13800343324424105,0.44298756882280343,0.47986432298800036,0.10378770955464867,0.06976879457973739,0.1056340213913265,0.10066311030400946,0.07623189462296692,0.11075856570141496,0.12469443222124199,0.11744559655864961,0.08777588632142908,0.09789045235411753,0.10204877130457968,0.10688125200038123,16,6,4,0.5332648874497502,0.4595080325543827,0.492186405046077,0.3491978992268132,0.3396941628697565
2023-06-19,INFY.NS,0.11663758842858682,0.10965779245954055,0.11512581232310207,1202.714111328125,0.07798948962511469,0.08401664888637256,0.4660565386431086,0.5332648874497502,0.10508830482085685,0.07176462774366521,0.106196443821851,0.10147162085269937,0.07574649821693782,0.10294768413694633,0.11075856570141496,0.12469443222124199,0.11744559655864961,0.08777588632142908,0.09789045235411753,0.10204877130457968,19,6,0,0.5063963648207384,0.47986432298800036,0.4717323206240317,0.3365071950026044,0.3283868143287503
2023-06-20,INFY.NS,0.12707396614286967,0.11580038319568109,0.11972316963529386,1202.7140333935445,0.07023559348531665,0.09380224700576675,0.41942260904740003,0.5063963648207384,0.10700583572046907,0.07361569356988773,0.10661820294386448,0.10221347509907688,0.06858504691544062,0.11081494898711619,0.10294768413694633,0.11075856570141496,0.12469443222124199,0.11744559655864961,0.08777588632142908,0.09789045235411753,20,6,1,0.5291102625949112,0.5332648874497502,0.608798507475284,0.3313934886560421,0.3297137855042438
2023-06-21,INFY.NS,0.12257742308727046,0.11446028022447563,0.12415051864919649,1208.244295499256,0.07080230568423426,0.059385823066654964,0.46903304372895915,0.5291102625949112,0.11141612245814736,0.07528854640768445,0.10869010022866754,0.10342634048967472,0.022292663265121474,0.1108148547523875,0.11081494898711619,0.10294768413694633,0.11075856570141496,0.12469443222124199,0.11744559655864961,0.08777588632142908,21,6,2,0.46630733323498835,0.5063963648207384,0.5309071544449269,0.30018141490602357,0.31894120439084794
2023-06-22,INFY.NS,0.10281476858558733,0.09837747782802686,0.09974374035956937,1198.4385283465883,0.11696542812076773,0.1072989461432591,0.505000607431254,0.46630733323498835,0.10966534308283515,0.07677618409163611,0.10713114655058842,0.1036078787730377,0.02551035331256115,0.11750178043923576,0.1108148547523875,0.11081494898711619,0.10294768413694633,0.11075856570141496,0.12469443222124199,0.11744559655864961,22,6,3,0.45678446311498166,0.5291102625949112,0.4595080325543827,0.3418920765118916,0.34353606959693916
2023-06-23,INFY.NS,0.08443984960487393,0.08715299931542875,0.08822143113878768,1186.4019726655229,0.12682599964640273,0.10797361165882335,0.5228602396506132,0.45678446311498166,0.10467977954159213,0.0784178071550583,0.10214105902458592,0.1026366506381198,0.03670407191650268,0.1056451206645197,0.11750178043923576,0.1108148547523875,0.11081494898711619,0.10294768413694633,0.11075856570141496,0.12469443222124199,23,6,4,0.4824034672747674,0.46630733323498835,0.47986432298800036,0.38967171172812876,0.3712587097607183
2023-06-26,INFY.NS,0.09037968426355757,0.08117784115266091,0.08697271663125973,1180.6393770623117,0.05962038674126454,0.07929311945319564,0.4655605554645619,0.4824034672747674,0.1007280265008541,0.07994389160033344,0.09656931421322978,0.10119970635679379,0.07022358597213836,0.09109109920471048,0.1056451206645197,0.11750178043923576,0.1108148547523875,0.11081494898711619,0.10294768413694633,0.11075856570141496,26,6,0,0.544312583087768,0.45678446311498166,0.5332648874497502,0.3963800174891281,0.38035885434012773
2023-06-27,INFY.NS,0.10015011807490157,0.09011274809759096,0.10053832105160024,1189.7016346437479,0.056760985674544316,0.052637467565193434,0.47027330433044023,0.544312583087768,0.09956086855934232,0.08125715434646819,0.09526727279894298,0.10071904359192455,0.07420906542187689,0.08412324708026331,0.09109109920471048,0.1056451206645197,0.11750178043923576,0.1108148547523875,0.11081494898711619,0.10294768413694633,27,6,1,0.5449883817362174,0.4824034672747674,0.5063963648207384,0.3408636866580874,0.35627988295234614
2023-06-28,INFY.NS,0.11591579681055594,0.10653045644167136,0.10871184215866639,1198.9962136352735,0.0991971112936637,0.1032492795493491,0.44943716421647834,0.5449883817362174,0.09889389269818016,0.08316311704341417,0.09724117470316629,0.10113725339616012,0.07006128215732453,0.09508089101174289,0.08412324708026331,0.09109109920471048,0.1056451206645197,0.11750178043923576,0.1108148547523875,0.11081494898711619,28,6,2,0.5760885986307718,0.544312583087768,0.5291102625949112,0.2886293525761481,0.33258834683867944
2023-06-30,INFY.NS,0.16271326572794884,0.15366166730356845,0.13487796167233393,1215.9122259231685,0.22461928551622443,0.23248119165076378,0.330619811755854,0.5760885986307718,0.10126159524286149,0.08590278330112544,0.10409128641185661,0.1030847701531317,0.10168581952622278,0.10631944676530902,0.09508089101174289,0.08412324708026331,0.09109109920471048,0.1056451206645197,0.11750178043923576,0.1108148547523875,30,6,4,0.5887132926928341,0.5449883817362174,0.46630733323498835,0.2272577377797873,0.2931984791673954
2023-07-03,INFY.NS,0.1607148507531788,0.1615913963525002,0.16212272309419043,1236.1744671036192,0.13546175175297298,0.11843390089955093,0.4477009189964412,0.5887132926928341,0.10627215545651225,0.08964737212812235,0.11566071268078582,0.10674713594197985,0.18345814908545052,0.12677347135306638,0.10631944676530902,0.09508089101174289,0.08412324708026331,0.09109109920471048,0.1056451206645197,0.11750178043923576,3,7,0,0.5595076870752215,0.5760885986307718,0.45678446311498166,0.18212642778468524,0.24927892249831807
2023-07-04,INFY.NS,0.1734272780363186,0.16159126405203805,0.1654714953101031,1249.4656016820998,0.1015694401397123,0.09852576060830023,0.4618397729436213,0.5595076870752215,0.11542620674898729,0.0932937824092448,0.12855675160208735,0.11135343086813657,0.2695932586531626,0.15127359421030628,0.12677347135306638,0.10631944676530902,0.09508089101174289,0.08412324708026331,0.09109109920471048,0.1056451206645197,4,7,1,0.5561870312812057,0.5887132926928341,0.4824034672747674,0.18579338897498676,0.2240590164020193
2023-07-05,INFY.NS,0.1758144397694059,0.17493766471241012,0.17636940544230975,1262.059704711734,0.09486260124140264,0.11438422661975714,0.518395184921436,0.5561870312812057,0.128998898940631,0.09642972617021095,0.14222649129709852,0.11676813298911018,0.3251737017806491,0.16734459184501316,0.15127359421030628,0.12677347135306638,0.10631944676530902,0.09508089101174289,0.08412324708026331,0.09109109920471048,5,7,2,0.4507371696490399,0.5595076870752215,0.544312583087768,0.1955434548896129,0.20391647420734316
2023-07-06,INFY.NS,0.17203954251534911,0.16321073472093772,0.17199895076875896,1247.8391312404847,0.10447968045343425,0.06950752573893978,0.4593592508842767,0.4507371696490399,0.14105426399251186,0.09905162624322084,0.14796472415466622,0.12050205459905253,0.28161913397809757,0.18257277261508875,0.16734459184501316,0.15127359421030628,0.12677347135306638,0.10631944676530902,0.09508089101174289,0.08412324708026331,6,7,3,0.47493782550239544,0.5561870312812057,0.5449883817362174,0.3018613836201416,0.24053388793948693
2023-07-07,INFY.NS,0.1568288413348917,0.16136797946075565,0.15860354847806482,1239.8922016871068,0.1102915068465505,0.13800427614955288,0.4849087458744722,0.47493782550239544,0.15005824942770163,0.10139357054338527,0.14974579616630446,0.12325016127205715,0.21087575336322867,0.16537794238662618,0.18257277261508875,0.16734459184501316,0.15127359421030628,0.12677347135306638,0.10631944676530902,0.09508089101174289,7,7,4,0.5158389834211267,0.4507371696490399,0.5760885986307718,0.3593387530502188,0.263364528318768
2023-07-10,INFY.NS,0.15566303850940552,0.15701211737104415,0.15173559598250622,1242.26226225529,0.06902916869387143,0.15251256070377806,0.5027683782983203,0.5158389834211267,0.15782000416691977,0.10337194645944137,0.15183392486627056,0.12601481681406204,0.12319544455958838,0.15576889920815296,0.16537794238662618,0.18257277261508875,0.16734459184501316,0.15127359421030628,0.12677347135306638,0.10631944676530902,10,7,0,0.49493975265434137,0.47493782550239544,0.5887132926928341,0.3540737671998775,0.26381802085651973
2023-07-11,INFY.NS,0.17725773137249054,0.16706397649243465,0.16047672619124478,1239.381022308118,0.10732175553280619,0.16128576683491422,0.3908966057245083,0.49493975265434137,0.1620302116477197,0.10413341163335699,0.15248542916497354,0.12832497966764025,0.05831053430582071,0.15863466191339648,0.15576889920815296,0.16537794238662618,0.18257277261508875,0.16734459184501316,0.15127359421030628,0.12677347135306638,11,7,1,0.5714102431068848,0.5158389834211267,0.5595076870752215,0.35804818772902447,0.27671410773488914
2023-07-12,INFY.NS,0.16027083954572327,0.16818083357920988,0.16047673143602628,1255.6929980734994,0.1419499398443121,0.16803411897142495,0.5538667699017158,0.5714102431068848,0.16553175743454585,0.10634194822296217,0.15815195398735882,0.13192882346468252,0.05490575111895392,0.1551508058059583,0.15863466191339648,0.15576889920815296,0.16537794238662618,0.18257277261508875,0.16734459184501316,0.15127359421030628,12,7,2,0.44752940837587235,0.49493975265434137,0.5561870312812057,0.27910341705172215,0.24573254951676038
2023-07-13,INFY.NS,0.19557694845460033,0.19599039184790712,0.16484712203066357,1240.728739413603,0.17479528180954926,0.3100872330697696,0.31623326889113057,0.44752940837587235,0.1639643995573803,0.1076873380662533,0.15765175349889282,0.13394726044536867,0.05963495300610119,0.17487445862091677,0.1551508058059583,0.15863466191339648,0.15576889920815296,0.16537794238662618,0.18257277261508875,0.16734459184501316,13,7,3,0.67569174558991,0.5714102431068848,0.4507371696490399,0.33973916234672785,0.28218688423739824
2023-07-14,INFY.NS,0.26313620645281705,0.25540681767830553,0.221379798050152,1283.251252109647,0.22482406151836198,0.3330309611033987,0.24132163881576021,0.67569174558991,0.1677660777483263,0.11081333790268122,0.17077448180693122,0.13960086212961034,0.14253571295618347,0.1567804002011255,0.17487445862091677,0.1551508058059583,0.15863466191339648,0.15576889920815296,0.16537794238662618,0.18257277261508875,14,7,4,0.6684713697369127,0.44752940837587235,0.47493782550239544,0.19137443750797622,0.1981692401897246
2023-07-17,INFY.NS,0.25980532040621557,0.28773951181332835,0.2595789902854713,1325.3553796402884,0.20268924550563192,0.3013131964990159,0.48093966765469975,0.6684713697369127,0.18167218028308008,0.11564653574116668,0.19398159205147314,0.14859120809546392,0.3415135912837537,0.20819656764151562,0.1567804002011255,0.17487445862091677,0.1551508058059583,0.15863466191339648,0.15576889920815296,0.16537794238662618,17,7,0,0.5342836936717836,0.67569174558991,0.5158389834211267,0.08783696058018542,0.12560449182740907
2023-07-18,INFY.NS,0.3178165147380371,0.3089598108394769,0.2762663982161567,1332.8376271158952,0.2933325921758294,0.33033145715348644,0.26166179461440037,0.5342836936717836,0.19834621498974792,0.1210190613533384,0.2137620004940537,0.15762131785255654,0.4366697384660865,0.2591068439584747,0.20819656764151562,0.1567804002011255,0.17487445862091677,0.1551508058059583,0.15863466191339648,0.15576889920815296,18,7,1,0.6855220051507431,0.6684713697369127,0.49493975265434137,0.13634239814970694,0.12466358286974755
2023-07-19,INFY.NS,0.31753902596043865,0.3322463569263081,0.3122520645817289,1381.1693208273919,0.23977943685250477,0.25711284814145347,0.5208763125165239,0.6855220051507431,0.2232655814345974,0.12917703671687186,0.24393917739636417,0.17029136804785375,0.5979303543602278,0.2681540160243914,0.2591068439584747,0.20819656764151562,0.1567804002011255,0.17487445862091677,0.1551508058059583,0.15863466191339648,19,7,2,0.4565337788277373,0.5342836936717836,0.5714102431068848,0.04865749662273622,0.05042504487544841
2023-07-20,INFY.NS,0.2892828526371278,0.3011977092299225,0.2895480744048094,1367.2274100444117,0.14623240185975644,0.2044753635010462,0.5727189684314418,0.4565337788277373,0.24620070811138484,0.13663658312960258,0.26214649142873747,0.18086649497280918,0.5984614799246314,0.3265943644184588,0.2681540160243914,0.2591068439584747,0.20819656764151562,0.1567804002011255,0.17487445862091677,0.1551508058059583,20,7,3,0.0,0.6855220051507431,0.44752940837587235,0.20678353079550504,0.0932681134253679
2023-07-21,INFY.NS,0.15838324510220644,0.16605871533205296,0.13550239406173706,1227.065695806331,0.797946770642679,0.3036758062722188,0.4095005220586666,0.0,0.24106508546660188,0.13804170470382138,0.2313106086372152,0.17841140670639535,0.6673586904720654,0.309736479646203,0.3265943644184588,0.2681540160243914,0.2591068439584747,0.20819656764151562,0.1567804002011255,0.17487445862091677,21,7,4,0.5842228452185437,0.4565337788277373,0.67569174558991,0.7823058753781016,0.3955259971916183
2023-07-24,INFY.NS,0.1639344788190615,0.16594699023318538,0.16870674699793511,1246.398337830829,0.15521192327849587,0.10561185711831442,0.4878852500217281,0.5842228452185437,0.24208218857141395,0.1404593427028915,0.21432043627313102,0.17781793142777216,0.6549858330499957,0.14025970814140587,0.309736479646203,0.3265943644184588,0.2681540160243914,0.2591068439584747,0.20819656764151562,0.1567804002011255,24,7,0,0.4916618550106044,0.0,0.6684713697369127,0.6172011687612811,0.3571148668826085
2023-07-25,INFY.NS,0.16171383951583104,0.15807301008627328,0.15735468769556563,1242.6804200806673,0.11916183425200193,0.125519152791133,0.47796316258024396,0.4916618550106044,0.23480394482559475,0.14308360828986477,0.2003976338776785,0.17693933231371453,0.7119400610203194,0.1636358046223927,0.14025970814140587,0.309736479646203,0.3265943644184588,0.2681540160243914,0.2591068439584747,0.20819656764151562,25,7,1,0.5285650471765238,0.5842228452185437,0.5342836936717836,0.5534741226423145,0.37285845023780206
